Date,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,SPY
2018-07-31,44.81687545776367,51.57674407958984,43.20988464355469,27.2138671875,24.016658782958984,77.56787109375,67.3249282836914,25.41255187988281,25.20674705505371,32.90397644042969,20.574440002441406,249.08343505859372
2018-08-01,44.63190460205078,51.3218002319336,42.84690475463867,26.836292266845703,24.016658782958984,77.5853042602539,66.4146728515625,25.153017044067383,25.37454032897949,33.200904846191406,20.441925048828125,248.6673889160156
2018-08-02,44.927852630615234,51.67408752441406,43.282470703125,26.688077926635746,24.02525329589844,77.8731460571289,66.3271255493164,24.98709297180176,25.252513885498047,33.618465423583984,20.543256759643555,250.02195739746097
2018-08-03,45.23303985595703,51.850223541259766,43.7906379699707,26.550460815429688,24.162738800048828,78.33541870117188,66.38838958740234,25.22534942626953,25.580469131469727,33.73909378051758,20.7732048034668,251.09323120117188
2018-08-06,45.68621826171875,52.19786071777344,43.83095550537109,26.649269104003903,24.291627883911133,78.47502136230469,66.48468780517578,25.21683883666992,25.527076721191406,33.920047760009766,20.78879737854004,252.01400756835932
2018-08-07,45.74169158935547,52.43889617919922,43.56478500366211,26.84687614440918,24.4033317565918,78.48372650146484,66.95733642578125,25.30192756652832,25.47368812561035,34.049957275390625,20.757612228393555,252.8462371826172
2018-08-08,45.70470428466797,52.49452209472656,43.234073638916016,26.65279769897461,24.463476181030277,78.6058349609375,66.6597671508789,25.1955680847168,25.31352424621582,34.14274215698242,20.64849090576172,252.739990234375
2018-08-09,45.95442199707031,52.68920135498047,43.10500717163086,26.405786514282227,24.317401885986328,78.51863098144531,66.2921142578125,25.331710815429688,25.35928726196289,34.15666580200195,20.74202346801757,252.3948211669922
2018-08-10,45.56599426269531,52.24884414672851,42.94369888305664,26.56810760498047,24.033842086791992,78.17845916748047,65.70567321777344,24.965818405151367,25.11522674560547,33.8829231262207,20.65238571166992,250.7036895751953
2018-08-13,45.50125503540039,51.984649658203125,42.94369888305664,26.229352951049805,23.80183792114257,78.2046127319336,65.39059448242188,24.71480178833008,25.10759735107422,33.83653259277344,20.679664611816406,249.76510620117188
2018-08-14,45.82493209838867,52.48989486694336,43.24212646484375,26.29286003112793,24.02525329589844,78.57096099853516,65.8457260131836,24.923274993896484,25.20674705505371,34.045318603515625,20.722536087036133,251.3588409423828
2018-08-15,45.186798095703125,51.850223541259766,43.41959381103515,25.375383377075195,23.836217880249023,78.44013214111328,65.53064727783203,24.527597427368164,25.427934646606445,33.73909378051758,20.913516998291016,249.4818420410156
2018-08-16,45.16831588745117,52.10515975952149,44.04067611694336,25.558881759643555,24.154142379760746,79.20768737792969,66.36215209960938,24.67650604248047,25.6262264251709,33.88756561279297,21.13955879211425,251.50050354003903
2018-08-17,44.9555892944336,52.151512145996094,44.37946319580078,25.622398376464844,24.205698013305664,79.45193481445312,66.76476287841797,24.85945701599121,25.87029266357422,33.9386100769043,21.24869155883789,252.38589477539065
2018-08-20,45.02959060668945,52.5223274230957,44.355262756347656,25.795310974121097,24.283037185668945,79.71359252929688,67.21113586425781,25.03388786315918,25.90078926086425,33.88756561279297,21.174636840820312,252.9260101318359
2018-08-21,45.307037353515625,52.93951416015625,44.04067611694336,25.925874710083008,24.37755584716797,79.71359252929688,67.71004486083984,25.13174819946289,25.66435813903809,33.943233489990234,21.02263832092285,253.5192108154297
2018-08-22,45.25154495239258,52.99514389038086,43.76643753051758,26.236400604248047,24.291627883911133,79.79207611083984,67.0535888671875,25.004112243652344,25.504196166992188,34.045318603515625,20.86673927307129,253.36865234375
2018-08-23,45.06657409667969,52.94414138793945,43.66157913208008,26.11289596557617,24.17991828918457,79.76592254638672,66.86103820800781,24.83393096923828,25.443187713623047,34.11954116821289,20.851146697998047,253.03225708007807
2018-08-24,45.72319793701172,53.25471496582031,43.60511016845703,26.303451538085938,24.265850067138672,80.14969635009766,67.14986419677734,25.157276153564453,25.618602752685547,34.462867736816406,20.940793991088867,254.55514526367188
2018-08-27,46.1671142578125,53.59771728515625,43.62931442260742,26.497529983520508,24.592369079589844,80.43755340576172,67.9988784790039,25.501895904541016,25.580469131469727,34.77836227416992,20.812179565429688,256.5648498535156
2018-08-28,45.96365737915039,53.70433807373047,43.48411560058594,26.384611129760746,24.56659698486328,80.48115539550781,67.85884857177734,25.40404319763184,25.893165588378903,34.83868408203125,20.76930809020996,256.6889343261719
2018-08-29,46.22259140014648,54.30691909790039,43.53252029418945,26.54693603515625,24.55800437927246,81.00447082519531,67.91134643554688,25.59549140930176,25.85503387451172,35.1541633605957,20.921306610107425,258.07000732421875
2018-08-30,45.93589782714844,53.99635696411133,43.3953971862793,26.472835540771484,24.368967056274418,80.94342803955078,67.43870544433594,25.29342269897461,25.717748641967773,35.04745101928711,20.929100036621097,257.0252685546875
2018-08-31,45.48274612426758,54.20956802368164,43.37926483154297,26.268165588378903,24.34318351745605,80.92599487304688,67.48247528076172,25.21683883666992,25.8169002532959,35.075294494628906,20.83946228027344,257.0341491699219
2018-09-04,44.91860961914063,54.31155776977539,43.32279968261719,26.211694717407227,24.463476181030277,80.2805404663086,67.42996215820312,25.04240608215332,25.588090896606445,34.94075393676758,20.93299865722656,256.59136962890625
2018-09-05,44.3359603881836,53.72750854492188,43.82289505004883,26.176410675048828,24.480669021606445,80.603271484375,67.91134643554688,25.20833206176757,25.74825859069824,34.504634857177734,21.225303649902344,255.90086364746097
2018-09-06,44.00304412841797,53.57917022705078,43.943885803222656,25.692968368530277,24.368967056274418,80.603271484375,68.12141418457031,25.25938034057617,25.83214950561523,34.25408935546875,21.34612274169922,255.13058471679688
2018-09-07,44.095516204833984,53.57454299926758,43.85516357421875,25.6894474029541,24.34318351745605,80.72538757324219,67.91134643554688,25.09345817565918,25.504196166992188,34.13811492919922,21.08498954772949,254.63478088378903
2018-09-10,44.18798828125,53.77386093139648,44.00841522216797,25.678857803344727,24.317401885986328,80.51602935791016,68.2614517211914,25.12323951721191,25.6414794921875,34.244815826416016,21.190229415893555,255.07748413085932
2018-09-11,44.63190460205078,54.20493698120117,43.84709167480469,25.922348022460938,24.34318351745605,80.44625091552734,68.24393463134766,25.174287796020508,25.64910888671875,34.53710174560547,21.13566780090332,255.91848754882807
2018-09-12,44.50244522094727,54.30691909790039,44.355262756347656,26.05643653869629,24.11977195739746,80.84747314453125,68.45401000976562,25.18705177307129,25.671985626220703,34.39327621459961,21.116180419921875,255.98045349121097
2018-09-13,44.81687545776367,54.39961242675781,44.29072952270508,26.067028045654297,24.085399627685547,81.85054016113281,68.86536407470703,25.2849178314209,25.83214950561523,34.79692459106445,21.27597045898437,257.4944763183594
2018-09-14,44.73362731933594,54.19567489624024,44.16973876953125,26.20464134216309,24.25725746154785,81.58014678955078,69.20673370361328,25.276403427124023,25.61097526550293,34.76909637451172,21.16295051574707,257.5387878417969
2018-09-17,44.29897689819336,53.523555755615234,44.33105850219727,26.246994018554688,24.154142379760746,81.28361511230469,69.23300170898438,25.365745544433597,25.755882263183597,34.33297348022461,21.233097076416016,256.17529296875
2018-09-18,44.61343002319336,54.20493698120117,44.14553451538086,26.419898986816406,24.27444267272949,81.75460815429688,69.86317443847656,25.39127540588379,25.60335159301757,34.551029205322266,21.194122314453125,257.5653381347656
2018-09-19,44.73362731933594,54.228118896484375,44.06486892700195,26.50105857849121,24.6868896484375,81.64120483398438,69.8019027709961,25.66781997680664,25.35928726196289,34.462867736816406,20.734230041503903,257.83984375
2018-09-20,45.22379684448242,54.59893798828125,44.62143707275391,26.508119583129883,24.901704788208008,82.4349594116211,69.90691375732422,25.94437026977539,25.549957275390625,34.87115478515625,20.777101516723636,259.9293518066406
2018-09-21,45.02164077758789,54.35765075683594,44.69292068481445,26.68327140808105,24.805044174194336,82.54615020751953,70.3590087890625,25.88836669921875,25.549957275390625,34.73335647583008,20.865583419799805,259.69189453125
2018-09-24,45.02164077758789,54.00432586669922,44.01058578491211,27.074121475219727,24.52885627746582,82.71250915527344,69.15408325195312,25.52501106262207,25.048980712890625,34.90560531616211,20.680757522583008,258.8290710449219
2018-09-25,45.04018783569336,54.23212814331055,43.75065231323242,27.248218536376957,24.433921813964844,82.45857238769531,68.9430160522461,25.39248847961425,25.02585220336914,34.863712310791016,20.397619247436523,258.5889892578125
2018-09-26,45.21637344360352,54.35765075683594,43.79938507080078,26.98529052734375,24.14046669006348,82.64250946044922,68.89903259277344,25.14027976989746,24.74839210510254,34.73335647583008,20.197065353393555,257.81524658203125
2018-09-27,45.60585403442383,54.54361724853515,43.74252700805664,26.98529052734375,24.054162979125977,83.06278228759766,68.99578857421875,24.92225646972656,24.825462341308597,34.93819808959961,20.40548324584961,258.53564453125
2018-09-28,45.438941955566406,54.49712371826172,43.80751419067383,26.91067695617676,23.803863525390625,83.31671905517578,68.95182037353516,24.764087677001957,25.133758544921875,35.06854248046875,20.704355239868164,258.5622863769531
2018-10-01,45.25346374511719,54.32975006103515,43.77501678466797,27.28375244140625,23.8988037109375,83.72828674316406,69.55864715576172,25.01202392578125,24.94107437133789,35.23613739013672,20.633569717407227,259.46063232421875
2018-10-02,45.21637344360352,53.59518814086914,44.026832580566406,27.31217193603516,23.8988037109375,83.63194274902344,69.71696472167969,25.11890411376953,24.86400032043457,35.24079513549805,20.91277313232422,259.30938720703125
2018-10-03,45.42037963867188,53.413875579833984,43.55569839477539,27.53245735168457,24.123205184936523,83.47431945800781,70.00720977783203,24.939355850219727,24.578821182250977,35.34786605834961,20.66109848022461,259.4516906738281
2018-10-04,44.7712516784668,52.5770263671875,43.45009613037109,27.41876220703125,24.28719139099121,82.65999603271484,69.7785415649414,24.82393455505371,24.46321678161621,34.7100830078125,20.77120590209961,257.4239501953125
2018-10-05,44.344688415527344,52.18184661865234,43.40946960449219,27.415206909179688,24.16636085510254,82.56368255615234,69.41793823242188,24.640119552612305,24.470930099487305,34.27248764038086,21.08972930908203,255.98306274414065
2018-10-08,44.196319580078125,52.316680908203125,44.01058578491211,27.39388656616211,24.33035087585449,82.52864074707031,69.59384155273438,24.627290725708008,24.78693199157715,33.8861083984375,21.26669311523437,255.98306274414065
2018-10-09,44.16850662231445,52.16326141357422,43.9131088256836,27.63904190063477,24.235410690307617,82.66875457763672,68.52088165283203,23.810800552368164,24.87170791625977,34.00712966918945,21.353206634521484,255.6095428466797
2018-10-10,42.42512893676758,50.4058837890625,43.38511657714844,26.77210998535156,23.48452377319336,80.71607971191406,66.31333923339844,23.18667793273925,24.4786319732666,32.359153747558594,21.235231399536133,247.51614379882807
2018-10-11,42.063472747802734,49.51791000366211,42.31287384033203,25.866086959838867,22.785425186157227,78.53575134277344,64.56317138671875,22.9173641204834,23.76184463500977,31.94947052001953,20.845922470092773,242.0642242431641
2018-10-12,43.00006484985352,50.43379211425781,42.54844284057617,25.93714714050293,22.81132125854492,79.74413299560547,64.994140625,22.981489181518555,23.74643325805664,32.97365188598633,20.82232666015625,245.42608642578125
2018-10-15,42.833152770996094,50.31755447387695,42.808380126953125,25.720409393310547,22.707746505737305,79.19247436523438,65.11723327636719,22.904542922973636,23.892868041992188,32.433631896972656,20.920635223388672,244.04754638671875
2018-10-16,43.9644775390625,51.326419830322266,43.28763961791992,25.9335880279541,23.08750534057617,81.36405181884766,66.21662902832031,23.27217483520508,24.33989906311035,33.4112434387207,21.13692092895508,249.38377380371097
2018-10-17,44.14068222045898,50.90333938598633,43.49070739746094,25.77015495300293,23.32053565979004,81.79312133789062,65.7328872680664,23.1225528717041,24.270532608032227,33.25762176513672,21.09759330749512,249.4283599853516
2018-10-18,43.33390426635742,49.927024841308594,43.4338493347168,25.642242431640625,22.932153701782227,80.86492919921875,64.59834289550781,22.861791610717773,24.278240203857425,32.60587310791016,21.129056930541992,245.8263702392578
2018-10-19,43.32464218139648,49.43886947631836,44.42486190795898,25.41485977172852,23.01845359802246,80.12940979003906,64.36089324951172,22.6993465423584,24.524873733520508,32.5919189453125,21.45938301086425,245.69284057617188
2018-10-22,43.29680633544922,49.63878631591797,44.09181594848633,25.1341609954834,22.526500701904297,79.47268676757812,64.14102172851562,22.51980781555176,24.178049087524418,32.86191940307617,21.321746826171875,244.5900421142578
2018-10-23,43.20408630371094,49.648075103759766,44.28677749633789,24.476842880249023,22.34525489807129,79.0436019897461,63.08563232421875,22.29751205444336,24.33218765258789,32.736228942871094,21.20377540588379,243.3448486328125
2018-10-24,41.14541244506836,48.16500473022461,44.47359085083008,23.51042366027832,21.784250259399418,76.43421173095703,60.948486328125,21.5921630859375,24.61736297607422,31.26980400085449,21.718921661376957,235.9719696044922
2018-10-25,42.50859451293945,49.62018203735352,44.57919692993164,23.79822158813477,22.120851516723636,77.4236831665039,61.379432678222656,21.870037078857425,24.91024780273437,32.34518051147461,21.3807373046875,240.20538330078125
2018-10-26,41.35871505737305,48.07666778564453,43.72628402709961,23.620569229125977,21.801511764526367,76.54804229736328,60.77259063720703,21.74178504943848,24.2628231048584,31.698081970214844,20.98748588562012,235.98085021972656
2018-10-29,40.71884536743164,47.65360641479492,44.22991180419922,23.17999649047852,21.99139404296875,76.74069213867188,59.761173248291016,21.690488815307617,24.66360855102539,31.162729263305664,21.282421112060547,234.67332458496097
2018-10-30,41.831642150878906,48.36956024169922,45.10719299316406,23.71649742126465,22.37114524841309,77.56379699707031,60.99244689941406,22.18636512756348,25.072099685668945,31.51187515258789,21.3650016784668,238.15090942382807
2018-10-31,42.69404220581055,48.992557525634766,44.68479919433594,23.86217880249023,22.681861877441406,77.66887664794922,61.45859146118164,22.48988151550293,24.73297691345215,32.26139068603516,21.11332321166992,240.69454956054688
2018-11-01,42.944427490234375,49.99211502075195,45.00159454345703,24.06470489501953,22.785425186157227,78.64956665039062,62.54035186767578,23.1225528717041,24.825462341308597,32.63846969604492,21.01894760131836,243.256103515625
2018-11-02,42.50859451293945,50.19667434692383,44.766021728515625,24.004295349121097,22.76816177368164,78.15921783447266,62.43482208251953,23.066984176635746,24.61736297607422,32.00068283081055,20.90097427368164,241.815185546875
2018-11-05,42.3323974609375,50.26642227172851,45.32651519775391,24.405792236328125,23.130653381347656,78.85099792480469,62.76022338867188,23.1353759765625,25.02585220336914,31.96810340881348,21.19590377807617,243.1492919921875
2018-11-06,42.58277893066406,50.48957824707031,45.60269165039063,24.51948356628418,23.251487731933597,79.25375366210938,63.419830322265625,23.51583671569824,25.16459274291992,32.16827392578125,21.33747673034668,244.68780517578125
2018-11-07,43.36171340942383,51.856407165527344,45.86263656616211,24.920974731445312,23.553571701049805,81.58294677734375,64.44884490966797,23.93904685974121,25.442052841186523,33.113304138183594,21.581287384033203,249.9264068603516
2018-11-08,42.95370864868164,51.870361328125,45.88700485229492,24.380918502807617,23.622617721557617,81.62673950195312,64.34332275390625,23.83645439147949,25.49600601196289,33.085384368896484,21.545896530151367,249.4727478027344
2018-11-09,42.07275772094727,51.149749755859375,46.155067443847656,24.338281631469727,23.40684700012207,81.39030456542969,63.69248580932617,23.50301170349121,25.526838302612305,32.512779235839844,21.57735824584961,247.0358428955078
2018-11-12,41.44218444824219,50.12228012084961,45.9113655090332,23.8337516784668,22.94078254699707,80.28702545166016,62.43482208251953,23.156753540039062,25.580781936645508,31.3675594329834,21.56555557250977,242.41998291015625
2018-11-13,41.31233978271485,50.09904861450195,45.80576705932617,23.28658103942871,23.070247650146484,79.72661590576172,62.716251373291016,23.088356018066406,25.634735107421875,31.40481758117676,21.656003952026367,241.96630859375
2018-11-14,41.516357421875,49.72246551513672,45.4970932006836,23.247499465942383,22.7595329284668,79.08739471435547,62.50518035888672,23.06270980834961,25.627031326293945,31.02772331237793,21.431856155395508,240.31211853027344
2018-11-15,41.82237243652344,49.648075103759766,45.42398834228515,23.588584899902344,23.09613990783691,79.78791046142578,63.33189010620117,23.379045486450195,25.426645278930664,31.80516242980957,21.25489616394043,242.82017517089844
2018-11-16,41.61836242675781,49.45281219482422,45.537715911865234,23.869279861450195,23.122034072875977,80.59349060058594,63.31429672241211,23.614158630371097,25.788888931274418,31.75396156311035,21.581287384033203,243.45162963867188
2018-11-19,40.35720443725586,48.24404144287109,45.46460723876953,23.86217880249023,23.113405227661133,79.5689926147461,62.31167602539063,23.276451110839844,25.858253479003903,30.54356575012207,21.6756649017334,239.33383178710932
2018-11-20,39.82860565185547,47.15150451660156,44.70916366577149,23.08050537109375,22.604177474975582,78.82471466064453,61.018829345703125,22.85324478149414,25.51912498474121,29.887168884277344,21.58522224426269,234.90463256835932
2018-11-21,40.30154800415039,47.64430618286133,44.35174560546875,23.442914962768555,22.62144088745117,78.3781509399414,61.44977569580078,23.037059783935547,25.50371551513672,30.10597038269043,21.26669311523437,235.70509338378903
2018-11-23,39.772979736328125,47.43043518066406,44.50608825683594,22.70743560791016,22.4401969909668,78.4919662475586,61.32666397094727,22.789121627807617,25.411222457885746,29.83130645751953,21.278491973876957,234.13088989257807
2018-11-26,40.6817512512207,48.49509811401367,44.56295394897461,23.048526763916016,22.897624969482425,79.25375366210938,61.77519226074219,23.04987907409668,25.465177536010746,30.50632095336914,21.404333114624023,237.9106903076172
2018-11-27,40.81157302856445,48.63921356201172,44.96097183227539,22.984575271606445,22.914892196655277,80.07686614990234,61.66967391967773,22.767745971679688,25.603910446166992,30.56684875488281,21.56555557250977,238.7112274169922
2018-11-28,41.66472625732422,50.075801849365234,45.33463287353515,23.37896156311035,23.355064392089844,82.00328063964844,63.1472053527832,23.1182804107666,25.812009811401367,31.6375732421875,21.549827575683597,244.2076416015625
2018-11-29,41.80382537841797,49.84333801269531,45.40774154663086,23.531736373901367,23.15654945373535,82.27468872070312,63.18236923217773,23.28500366210937,25.842832565307617,31.330331802368164,21.541961669921875,243.6739959716797
2018-11-30,41.73891067504883,50.20597076416016,45.70018005371094,23.48911666870117,23.277381896972656,83.94717407226562,63.79801559448242,23.344846725463867,26.08947372436523,31.62826156616211,21.86049461364746,245.1592254638672
2018-12-03,41.80382537841797,51.14510345458984,45.74079132080078,24.011402130126957,23.424108505249023,83.54438781738281,64.53678894042969,23.755226135253903,26.212785720825195,32.326560974121094,22.080711364746097,248.40545654296875
2018-12-04,40.57047271728515,49.30405426025391,44.9691047668457,23.322111129760746,22.405668258666992,81.67927551269531,61.79278945922851,23.04987907409668,25.86595726013184,31.10221099853516,22.09644317626953,240.35655212402344
2018-12-06,41.02487182617188,49.54115676879883,45.0178337097168,22.892194747924805,22.09496116638184,81.37278747558594,61.44977569580078,22.73782157897949,26.575040817260746,31.172042846679688,22.12003898620605,239.9919891357422
2018-12-07,40.245906829833984,48.05808639526367,44.44921875,22.76428985595703,21.672046661376957,79.29754638671875,59.83152389526367,22.19063949584961,26.174251556396484,30.07337760925293,22.202617645263672,234.4154815673828
2018-12-10,40.55193710327149,48.09526062011719,44.44921875,22.40898895263672,21.36996841430664,79.60401916503906,59.981048583984375,22.25048828125,26.07406044006348,30.487707138061523,22.245874404907227,234.86021423339844
2018-12-11,40.58901596069336,48.11387634277344,44.81475830078125,22.416088104248047,21.162830352783203,79.84918212890625,59.6292610168457,22.17782211303711,26.120302200317383,30.524946212768555,22.33631706237793,234.9135284423828
2018-12-12,41.02487182617188,48.62062454223633,44.75790786743164,22.504919052124023,21.283662796020508,80.53221893310547,59.96346282958984,22.370189666748047,25.627031326293945,30.762374877929688,22.194747924804688,236.09646606445312
2018-12-13,40.83940124511719,48.37886047363281,45.03409194946289,22.57597923278809,21.128307342529297,80.61097717285156,59.796348571777344,22.10942268371582,25.80430030822754,30.81358528137207,22.387439727783203,236.0163421630859
2018-12-14,40.44064712524414,47.57456970214844,44.27052688598633,22.06078147888184,20.921165466308597,77.89653015136719,58.96964645385742,21.93843078613281,25.758056640625,30.05941390991211,22.34418678283691,231.65841674804688
2018-12-17,39.65241622924805,46.36580276489258,43.24701690673828,21.659292221069336,20.71402740478516,76.34669494628906,58.00218963623047,21.562240600585938,24.79463195800781,29.4216423034668,21.624547958374023,227.11358642578125
2018-12-18,39.82860565185547,46.72843551635742,42.73526382446289,21.14765357971191,20.63634490966797,75.68118286132812,58.29243087768555,21.681941986083984,25.04127311706543,29.654407501220703,21.47904586791992,226.86456298828125
2018-12-19,38.97547912597656,45.80324935913086,42.320987701416016,20.89894294738769,20.377424240112305,74.69168090820312,57.19308090209961,21.3869743347168,24.810047149658203,29.06783103942871,21.443649291992188,223.46713256835932
2018-12-20,38.28925323486328,44.775787353515625,41.56554412841797,20.319795608520508,20.196176528930664,73.64093780517578,56.146480560302734,21.100561141967773,24.50946044921875,28.54643821716309,21.431856155395508,219.82957458496097
2018-12-21,37.03702163696289,43.761112213134766,41.134368896484375,20.122556686401367,19.792335510253903,72.72615814208984,55.08634567260742,20.91081428527832,24.134387969970703,27.679126739501957,21.34024810791016,215.32534790039065
2018-12-24,36.25554275512695,42.93031311035156,39.94574737548828,19.3084716796875,19.375469207763672,70.98451232910156,53.39614486694336,20.368677139282227,23.24542999267578,26.940393447875977,20.447927474975582,209.6358337402344
2018-12-26,38.29298400878906,45.4740104675293,41.06058120727539,20.50986862182617,20.252620697021484,74.08074951171875,55.88277816772461,21.280845642089844,23.986223220825195,28.567476272583008,20.72553443908691,220.2276611328125
2018-12-27,38.4697380065918,45.71672439575195,41.45406723022461,20.617462158203125,20.49578857421875,74.89878845214844,56.58185195922851,21.672378540039062,24.040807723999023,28.7731990814209,20.900035858154297,221.9184112548828
